,productID,brandID,attribute1,attribute2,attribute3,attribute4,clickVolume,avgOriginalUnitPrice,avgFinalUnitPrice,ma14SalesVolume,weekday,meanAge,gender,meanEducation,maritalStatus,plus,meanPurchasePower,meanUserLevel,meanCityLevel,sales
27,28,5,3.0,100.0,5,2.629834560245606,389.0,59.0,54.0,27.5,7,34.0,0.23076923076923078,3.1538461538461537,0.46153846153846156,0.21428571428571427,2.076923076923077,2.7142857142857144,1.8461538461538463,14
28,64,26,3.0,80.0,13,17.04844389161327,136.0,69.9,59.900000000000006,23.5,7,40.0,1.0,3.5,0.0,0.5,2.0,4.0,2.5,2
29,57,23,2.0,60.0,2,35.950100195999504,806.0,68.40451612903226,43.5141935483871,26.142857142857142,7,28.333333333333332,0.3888888888888889,3.111111111111111,0.6666666666666666,0.2916666666666667,2.2777777777777777,2.869565217391304,1.9411764705882353,31
30,44,26,3.0,80.0,2,2.705038702160776,572.0,79.90000000000002,63.142857142857146,49.07142857142857,6,31.57894736842105,0.3157894736842105,3.235294117647059,0.8333333333333334,0.2857142857142857,2.1666666666666665,2.9,1.8888888888888888,21
31,42,5,3.0,100.0,4,11.29707794564311,320.0,179.0,127.33333333333333,13.357142857142858,3,33.333333333333336,0.6666666666666666,3.6666666666666665,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,3
32,61,2,3.0,60.0,1,8.16039878057785,80.0,69.0,69.0,5.285714285714286,1,36.666666666666664,0.0,3.0,0.6666666666666666,0.0,2.3333333333333335,2.3333333333333335,2.0,3
33,18,35,4.0,100.0,39,4.444033226360142,347.0,188.9,129.0,6.357142857142857,6,27.5,0.5,3.0,0.5,0.5,2.0,2.5,1.75,5
34,88,35,4.0,100.0,3,2.5299746457126533,507.0,249.89999999999998,128.44444444444446,7.928571428571429,3,25.714285714285715,0.2857142857142857,3.0,0.42857142857142855,0.375,2.142857142857143,2.625,2.5714285714285716,9
35,81,2,3.0,60.0,2,7.531642187983984,241.0,67.20333333333333,54.44,6.571428571428571,1,35.77777777777778,0.2222222222222222,2.888888888888889,0.5555555555555556,0.2,2.3333333333333335,3.6,2.2222222222222223,12
36,80,20,4.0,100.0,2,2.3666459097995234,1013.0,210.0,183.9157894736842,13.357142857142858,7,32.22222222222222,0.2222222222222222,3.1666666666666665,0.5,0.1111111111111111,2.1666666666666665,2.8333333333333335,1.588235294117647,19
37,0,5,3.0,90.0,5,23.628476608440316,207.0,129.0,127.0,11.0,4,35.0,0.5,4.0,1.0,0.6666666666666666,2.0,3.3333333333333335,1.5,3
38,2,26,4.0,100.0,4,13.646872661652772,157.0,89.9,89.9,31.285714285714285,4,30.0,0.0,3.0,0.5,0.0,2.5,2.5,1.5,5
39,23,26,2.0,50.0,6,8.93407090950916,762.0,69.89999999999999,59.35454545454545,57.0,1,28.0,0.3,2.75,0.125,0.0,2.5,1.8,2.5,11
40,81,2,3.0,60.0,7,146.7286868131625,95.0,65.40666666666667,56.07333333333333,7.0,7,35.0,0.0,3.0,1.0,0.16666666666666666,2.25,4.333333333333333,1.5,6
41,31,26,3.0,100.0,3,9.641591964303778,1121.0,69.46521739130438,58.5521739130435,16.071428571428573,3,31.764705882352942,0.47058823529411764,3.0625,0.5882352941176471,0.30434782608695654,2.2941176470588234,3.0434782608695654,2.2142857142857144,23
42,63,24,3.0,60.0,5,6.730358613459302,56.0,108.0,98.33333333333333,3.142857142857143,1,33.333333333333336,0.3333333333333333,3.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,3.0,2.6666666666666665,3
43,44,26,3.0,80.0,4,8.752905492307772,957.0,79.90000000000002,59.3638888888889,30.5,3,35.06666666666667,0.13333333333333333,3.0689655172413794,0.7,0.29411764705882354,2.2666666666666666,2.764705882352941,2.2666666666666666,36
44,72,29,2.0,40.0,2,5.208674624545912,2136.0,329.0,128.14285714285714,6.928571428571429,6,28.46153846153846,0.038461538461538464,2.9583333333333335,0.44,0.2857142857142857,2.24,2.5714285714285716,1.8461538461538463,28
45,78,31,3.0,80.0,16,3.7068742535097323,1275.0,109.0,49.20206896551725,30.214285714285715,5,28.476190476190474,0.21951219512195122,3.1666666666666665,0.41025641025641024,0.36363636363636365,2.41025641025641,2.477272727272727,2.25,58
46,48,27,3.0,80.0,4,15.770782293697874,156.0,191.0,175.0,6.642857142857143,4,20.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,1
47,64,26,3.0,80.0,1,4.826263197854669,263.0,69.9,37.526666666666664,12.857142857142858,4,36.666666666666664,0.1111111111111111,3.125,0.5,0.2,2.375,3.3,1.8888888888888888,15
48,63,24,3.0,60.0,9,4.112697103002083,66.0,108.0,72.79,0.2857142857142857,2,36.666666666666664,0.3333333333333333,3.3333333333333335,1.0,0.0,2.0,3.3333333333333335,1.6666666666666667,4
49,61,2,3.0,60.0,5,7.43051006576723,250.0,69.0,56.42,8.428571428571429,7,37.5,0.25,3.25,1.0,0.75,2.5,2.75,2.25,4
50,1,26,3.0,60.0,7,0.7142459264465449,1454.0,99.52835820895523,50.20746268656716,51.642857142857146,5,31.771428571428572,0.37142857142857144,3.28125,0.5294117647058824,0.24390243902439024,2.323529411764706,3.075,1.8,67
51,61,2,3.0,60.0,10,4.947505848474189,97.0,69.0,59.800000000000004,7.714285714285714,3,20.0,1.0,3.0,0.0,0.5,2.0,2.5,4.0,3
52,15,2,3.0,50.0,1,2.472945245453648,1280.0,65.0,50.32378378378378,28.857142857142858,2,28.14814814814815,0.18518518518518517,3.2083333333333335,0.3333333333333333,0.21875,2.375,2.225806451612903,2.269230769230769,37
53,61,2,3.0,60.0,10,6.6589932681124395,348.0,69.0,58.35,8.0,6,28.0,0.2,3.0,0.5,0.3333333333333333,2.25,1.8,2.2,6
54,24,26,2.0,50.0,1,32.35566217816952,505.0,94.90000000000003,78.70000000000002,24.857142857142858,2,27.0,0.6,2.888888888888889,0.625,0.15384615384615385,2.375,2.3076923076923075,2.0,15
55,90,34,4.0,100.0,3,72.33767501982047,477.0,230.0,171.55555555555554,7.071428571428571,1,27.5,0.5,3.25,0.25,0.25,2.25,2.875,2.125,9
56,68,34,3.0,100.0,7,3.5499449151589237,3744.0,246.45833333333334,164.48611111111111,14.714285714285714,7,28.6,0.18,3.1020408163265305,0.46938775510204084,0.39655172413793105,2.1458333333333335,3.189655172413793,2.1458333333333335,72
57,0,5,3.0,90.0,9,4.6566952983061105,504.0,129.0,115.28571428571429,12.214285714285714,4,34.0,0.23076923076923078,3.230769230769231,0.5384615384615384,0.46153846153846156,2.230769230769231,3.230769230769231,2.0,14
58,62,12,4.0,100.0,2,7.581745424408035,391.0,199.0,106.28571428571429,18.071428571428573,3,29.09090909090909,0.09090909090909091,3.3333333333333335,0.2222222222222222,0.23076923076923078,2.4444444444444446,2.6153846153846154,2.1,14
59,73,8,3.0,60.0,5,9.707326664538781,269.0,290.0,290.0,6.0,6,25.0,0.0,3.0,0.0,0.0,2.5,2.6666666666666665,2.0,3
60,16,9,2.0,70.0,6,19.48639408831385,431.0,39.0,38.69230769230769,18.928571428571427,3,35.45454545454545,0.18181818181818182,3.0,0.5,0.08333333333333333,2.0,2.4166666666666665,2.5555555555555554,13
61,47,18,2.0,60.0,4,16.608538753956978,355.0,89.0,62.39208333333334,11.642857142857142,5,29.41176470588235,0.17647058823529413,3.125,0.35294117647058826,0.15,2.4705882352941178,2.3,2.125,24
62,96,34,3.0,100.0,4,6.477906449927027,294.0,180.0,157.85714285714286,4.142857142857143,6,36.666666666666664,0.0,3.0,0.6666666666666666,0.3333333333333333,2.0,3.0,2.0,7
63,93,22,3.0,60.0,9,13.762476064772796,403.0,166.0,130.3,11.571428571428571,3,35.714285714285715,0.42857142857142855,2.75,1.0,0.2857142857142857,2.142857142857143,2.0,2.6666666666666665,8
64,81,2,3.0,60.0,1,9.214484051903177,147.0,63.61,52.81,5.785714285714286,4,26.666666666666668,0.0,3.3333333333333335,0.6666666666666666,0.5,2.0,4.75,1.6666666666666667,4
65,75,18,2.0,60.0,5,5.533405522845496,1303.0,39.9,28.265909090909098,41.0,5,28.775510204081634,0.5,3.0869565217391304,0.46808510638297873,0.47058823529411764,2.382978723404255,2.68,2.5,88
66,59,8,3.0,50.0,2,16.275670876554575,370.0,250.0,247.0,7.928571428571429,5,26.666666666666668,0.0,3.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,2.3333333333333335,3.0,3
67,58,23,2.0,60.0,6,8.30846196714313,1031.0,84.96,65.03073170731707,25.571428571428573,4,31.157894736842106,0.42105263157894735,2.6666666666666665,0.5555555555555556,0.19444444444444445,2.3529411764705883,5.142857142857143,2.5,41
68,28,5,3.0,100.0,7,2.726869866877245,518.0,59.0,54.421052631578945,25.571428571428573,1,33.529411764705884,0.35294117647058826,2.8823529411764706,0.6470588235294118,0.21052631578947367,2.176470588235294,2.4444444444444446,1.75,19
69,20,18,2.0,40.0,1,1.5181011523456815,310.0,66.0,32.67777777777778,1.4285714285714286,6,36.888888888888886,0.4444444444444444,3.0,0.375,0.0,2.5714285714285716,2.6666666666666665,3.0,9
70,93,22,3.0,60.0,2,8.549245850345425,772.0,166.0,115.5264705882353,11.428571428571429,2,38.714285714285715,0.14285714285714285,2.923076923076923,0.75,0.25,2.1666666666666665,2.5625,1.6153846153846154,17
71,9,16,3.0,70.0,1,27.45000249972699,69.0,69.0,69.0,3.9285714285714284,7,30.0,0.0,3.0,1.0,0.0,2.3333333333333335,2.5,3.0,4
72,78,31,3.0,80.0,13,9.972431387846417,310.0,109.0,80.0,4.285714285714286,7,30.0,0.3333333333333333,3.0,0.3333333333333333,0.6666666666666666,2.0,3.3333333333333335,1.6666666666666667,3
73,1,26,3.0,60.0,3,9.878817938979308,1297.0,99.9,54.502631578947366,17.857142857142858,7,31.0,0.2,3.1724137931034484,0.5357142857142857,0.3125,2.2142857142857144,2.71875,2.0344827586206895,38
74,68,34,3.0,100.0,1,4.892695582220409,2049.0,245.21875,182.625,19.571428571428573,1,29.166666666666668,0.3333333333333333,3.0434782608695654,0.2916666666666667,0.2962962962962963,2.25,3.5555555555555554,1.9130434782608696,32
75,97,2,3.0,60.0,4,4.541452551644358,156.0,69.0,54.879999999999995,13.285714285714286,2,23.333333333333332,0.3333333333333333,3.5,0.5,0.3333333333333333,2.5,2.3333333333333335,2.3333333333333335,3
76,28,5,3.0,100.0,7,3.185179406767804,484.0,59.0,54.34782608695652,24.357142857142858,5,30.5,0.15,2.8947368421052633,0.45,0.18181818181818182,2.6,2.7142857142857144,2.210526315789474,23
77,88,35,4.0,100.0,2,7.413926556117868,1246.0,249.9,133.0,3.4285714285714284,5,31.11111111111111,0.4444444444444444,3.0,0.375,0.3,2.125,2.6,1.7777777777777777,10
78,52,13,3.0,100.0,1,4.4361075603043325,195.0,79.0,39.08666666666667,7.428571428571429,4,31.25,0.375,3.0,0.5,0.5,2.0,2.875,2.125,9
79,67,35,3.0,70.0,2,6.838800745055373,1398.0,176.16981132075472,76.72264150943397,19.642857142857142,4,30.5,0.4,3.3076923076923075,0.5,0.38636363636363635,2.1842105263157894,3.5681818181818183,2.282051282051282,53
80,31,26,3.0,100.0,1,8.46525325906743,475.0,69.9,59.900000000000006,16.928571428571427,5,25.0,0.5,2.0,0.5,0.0,2.0,2.6666666666666665,3.5,3
81,73,8,3.0,60.0,1,4.501899757467716,464.0,290.0,253.4,6.142857142857143,4,26.25,0.0,2.7142857142857144,0.2857142857142857,0.1,2.2857142857142856,3.1,1.8571428571428572,10
82,18,35,4.0,100.0,4,5.728492487369075,158.0,188.9,152.10999999999999,8.642857142857142,3,37.333333333333336,0.0,3.0,1.0,0.0,2.6666666666666665,3.0,1.0,3
83,20,18,2.0,40.0,5,47.00944662060097,915.0,66.0,33.74999999999999,40.92857142857143,1,33.75,0.4375,3.066666666666667,0.42857142857142855,0.21052631578947367,2.2857142857142856,2.3684210526315788,2.8666666666666667,20
84,40,14,3.0,80.0,7,46.285682257407586,709.0,79.0,68.14285714285714,25.785714285714285,4,34.76923076923077,0.23076923076923078,2.9166666666666665,0.6363636363636364,0.07142857142857142,2.272727272727273,2.0714285714285716,2.4444444444444446,14
85,68,34,3.0,100.0,7,6.177887238357178,1745.0,250.0,185.0529411764706,57.42857142857143,7,26.923076923076923,0.07692307692307693,3.1666666666666665,0.4166666666666667,0.3125,2.1666666666666665,2.6875,1.6666666666666667,17
86,25,23,3.0,60.0,3,5.436646280906017,279.0,79.0,38.007894736842104,25.928571428571427,5,34.2,0.2,3.1,0.9,0.4,2.2,3.0,2.0,19
87,24,26,2.0,50.0,3,1.5971141326402511,1109.0,94.90000000000003,58.000000000000014,13.571428571428571,3,27.307692307692307,0.19230769230769232,3.0,0.5,0.3333333333333333,2.230769230769231,2.5925925925925926,2.2083333333333335,29
88,40,14,3.0,80.0,2,4.779188962670324,472.0,79.0,68.05882352941177,17.714285714285715,1,30.857142857142858,0.14285714285714285,2.5714285714285716,0.42857142857142855,0.1875,2.357142857142857,2.0625,2.3846153846153846,17
89,76,25,3.0,100.0,5,11.173748722394102,971.0,188.9090909090909,176.4848484848485,26.285714285714285,6,30.125,0.0625,3.0,0.42857142857142855,0.15151515151515152,2.357142857142857,5.909090909090909,2.5,33
90,65,26,3.0,80.0,2,12.577700445134152,1310.0,139.89999999999998,76.51363636363637,41.285714285714285,7,29.757575757575758,0.45454545454545453,3.1,0.45161290322580644,0.2222222222222222,2.2666666666666666,2.6,2.5517241379310347,44
91,38,19,3.0,60.0,5,7.714763956801597,417.0,119.0,58.166666666666664,18.785714285714285,5,28.181818181818183,0.2727272727272727,3.3,0.5,0.30434782608695654,2.1,3.0869565217391304,2.772727272727273,24
92,52,13,3.0,100.0,3,14.461142121817788,388.0,79.0,50.5,6.857142857142857,4,30.0,0.2,3.0,0.8,0.0,2.8,2.5,2.8,6
93,68,34,3.0,100.0,2,6.686290167011002,2945.0,250.0,174.0,75.92857142857143,4,31.25,0.3,3.41025641025641,0.6923076923076923,0.4883720930232558,2.0526315789473686,3.261904761904762,1.6923076923076923,54
94,95,23,2.0,60.0,14,13.064522726814582,258.0,62.10166666666667,33.36,29.142857142857142,2,34.0,0.2,3.4,0.8,0.3333333333333333,1.8,4.5,2.8,6
95,18,35,4.0,100.0,3,25.21704182186419,384.0,188.9,132.0,3.7857142857142856,7,36.0,0.0,3.4,1.0,0.5,2.2,3.1666666666666665,1.6,7
96,31,26,3.0,100.0,3,4.270428438982465,545.0,69.9,59.49999999999999,8.071428571428571,1,33.57142857142857,0.14285714285714285,3.076923076923077,0.6923076923076923,0.2,2.1538461538461537,2.933333333333333,1.6428571428571428,15
97,1,26,3.0,60.0,5,11.830771615704204,843.0,99.90000000000002,50.03157894736842,52.642857142857146,7,27.741935483870968,0.3548387096774194,2.892857142857143,0.39285714285714285,0.25,2.25,2.40625,2.0357142857142856,38
98,43,27,3.0,80.0,5,8.038640670383803,551.0,191.0,158.33333333333334,8.571428571428571,6,34.76923076923077,0.15384615384615385,3.3076923076923075,0.7692307692307693,0.6,2.076923076923077,3.466666666666667,1.6923076923076923,15
99,22,2,3.0,90.0,4,6.630924466982359,193.0,69.0,59.93333333333334,12.357142857142858,3,23.333333333333332,0.0,3.3333333333333335,0.3333333333333333,0.3333333333333333,2.0,2.3333333333333335,3.3333333333333335,3
100,15,2,3.0,50.0,1,4.773614020612974,632.0,65.0,50.90909090909091,37.42857142857143,6,36.75,0.375,3.5,0.5,0.5,2.0,3.375,1.25,11
101,64,26,3.0,80.0,4,1.7213769537357273,183.0,69.9,59.400000000000006,23.714285714285715,3,27.5,0.25,2.6666666666666665,0.6666666666666666,0.25,2.6666666666666665,2.5,3.0,4
102,38,19,3.0,60.0,12,6.463899701839777,265.0,119.0,88.55555555555556,4.5,6,30.0,0.0,2.857142857142857,0.2857142857142857,0.2857142857142857,2.4285714285714284,2.7142857142857144,2.0,9
103,71,25,3.0,60.0,1,1.4389641478947155,773.0,180.0,117.01666666666667,17.142857142857142,5,33.0,0.1,3.7,1.0,0.5454545454545454,2.2222222222222223,4.2727272727272725,1.5,12
104,88,35,4.0,100.0,16,6.175723814434329,413.0,233.08333333333334,139.0,3.5714285714285716,4,38.0,0.2,3.4,0.4,0.3333333333333333,2.4,3.8333333333333335,2.0,6
105,57,23,2.0,60.0,6,2.386633200409058,297.0,67.154,49.983999999999995,67.92857142857143,6,35.25,0.125,3.375,0.7142857142857143,0.5555555555555556,2.0,4.0,1.875,10
106,96,34,3.0,100.0,4,10.518253339553862,224.0,180.0,135.11111111111111,27.357142857142858,2,26.666666666666668,0.16666666666666666,3.2,0.6,0.0,2.6,2.2857142857142856,1.6,9
107,3,10,3.0,100.0,9,13.803275314144084,1402.0,170.0,87.71518987341773,24.642857142857142,5,32.309859154929576,0.3380281690140845,3.074626865671642,0.5373134328358209,0.36,2.212121212121212,2.7027027027027026,1.893939393939394,158
108,44,26,3.0,80.0,4,2.880018079313541,379.0,79.9,59.42941176470589,29.928571428571427,3,38.666666666666664,0.26666666666666666,3.066666666666667,0.6666666666666666,0.25,2.1333333333333333,2.875,1.5333333333333334,17
109,76,25,3.0,100.0,6,1.7980918967995152,1475.0,196.75,164.58333333333334,28.571428571428573,6,30.5,0.25,3.119047619047619,0.4772727272727273,0.3191489361702128,2.302325581395349,3.0869565217391304,2.022727272727273,48
110,98,11,3.0,60.0,4,10.048869140693169,873.0,128.0,105.6470588235294,2.7142857142857144,2,27.692307692307693,0.15384615384615385,2.5454545454545454,0.3333333333333333,0.23529411764705882,2.3333333333333335,2.375,2.5,17
111,78,31,3.0,80.0,2,1.9592037401347921,265.0,109.0,76.6,9.357142857142858,5,30.0,0.0,3.3333333333333335,0.3333333333333333,0.25,2.0,2.75,2.25,5
112,61,2,3.0,60.0,3,11.294177941919914,102.0,69.0,55.26666666666667,8.357142857142858,1,50.0,0.0,3.0,1.0,0.5,2.0,2.0,2.0,3
113,85,17,3.0,90.0,7,49.1775254988905,154.0,49.0,33.75,5.714285714285714,7,25.0,0.0,3.0,1.0,0.3333333333333333,2.0,4.666666666666667,3.0,4
114,58,23,2.0,60.0,1,18.15458844902377,2595.0,93.34070063694267,45.27031847133758,34.857142857142854,4,30.828282828282827,0.494949494949495,3.136842105263158,0.5578947368421052,0.37962962962962965,2.2421052631578946,3.2314814814814814,2.21875,157
115,97,2,3.0,60.0,1,38.85926207823139,205.0,69.0,57.58545454545454,10.214285714285714,6,30.22222222222222,0.2222222222222222,3.2222222222222223,0.5555555555555556,0.18181818181818182,2.3333333333333335,3.090909090909091,1.5,11
116,87,4,3.0,60.0,9,5.599848910710221,339.0,48.0,26.0,2.5,6,20.0,0.0,3.0,0.0,0.3333333333333333,2.0,1.6666666666666667,1.0,3
117,7,1,3.0,60.0,14,10.135573980478059,301.0,58.0,49.6,0.2857142857142857,2,32.5,0.5,2.5,0.0,0.2,2.0,2.4,2.5,5
118,61,2,3.0,60.0,1,4.2934824071203375,64.0,69.0,69.0,13.571428571428571,6,35.0,0.0,3.0,0.5,0.5,1.5,3.0,1.0,2
119,51,30,3.0,80.0,7,8.51478779053326,542.0,66.60499999999999,51.46055555555555,36.857142857142854,1,32.90909090909091,0.09090909090909091,2.6363636363636362,0.7272727272727273,0.13333333333333333,2.4,3.533333333333333,2.2222222222222223,18
120,62,12,4.0,100.0,8,4.458510557796046,294.0,199.0,98.11111111111111,20.142857142857142,4,31.25,0.0,3.2,0.4,0.2222222222222222,2.0,2.2222222222222223,2.0,9
121,22,2,3.0,90.0,11,6.725653478226899,370.0,66.6625,56.09499999999999,12.857142857142858,6,27.5,0.25,3.0,0.16666666666666666,0.21428571428571427,2.0,3.4285714285714284,1.75,16
122,44,26,3.0,80.0,4,4.295747848402339,1144.0,79.90000000000002,68.67083333333335,55.214285714285715,5,34.883720930232556,0.3023255813953488,3.372093023255814,0.8809523809523809,0.32608695652173914,2.0,3.311111111111111,1.8604651162790697,48
123,34,18,2.0,60.0,1,14.112043994526562,638.0,39.89999999999999,32.24615384615384,33.214285714285715,6,34.95652173913044,0.391304347826087,2.9130434782608696,0.43478260869565216,0.23076923076923078,2.3181818181818183,2.3076923076923075,2.391304347826087,26
124,51,30,3.0,80.0,3,15.620290925773082,847.0,67.91116666666666,40.4895,30.357142857142858,6,30.24390243902439,0.3170731707317073,2.871794871794872,0.5384615384615384,0.058823529411764705,2.358974358974359,2.9019607843137254,2.2,60
125,67,35,3.0,70.0,2,10.767570997294296,390.0,179.0,123.0,4.857142857142857,2,38.4,0.2,3.0,0.6,0.2,2.0,2.6,2.8,5
126,47,18,2.0,60.0,7,8.434053561636256,603.0,89.0,67.4263157894737,19.214285714285715,7,31.05263157894737,0.3684210526315789,2.588235294117647,0.5294117647058824,0.21052631578947367,2.411764705882353,2.1052631578947367,2.125,19
127,44,26,3.0,80.0,4,1.2196553050896977,957.0,79.90000000000002,66.47500000000002,33.857142857142854,1,33.75,0.28125,3.193548387096774,0.7419354838709677,0.38461538461538464,2.225806451612903,2.918918918918919,1.84375,40
128,20,18,2.0,40.0,5,18.298632922869515,365.0,66.0,32.21249999999999,4.714285714285714,7,27.857142857142858,0.35714285714285715,3.3076923076923075,0.4166666666666667,0.13333333333333333,2.4166666666666665,2.7333333333333334,2.076923076923077,16
129,17,10,4.0,100.0,9,13.22603097220324,773.0,170.0,92.375,3.2142857142857144,3,33.333333333333336,0.3333333333333333,3.3333333333333335,1.0,0.5,2.0,3.6666666666666665,3.1666666666666665,8
130,36,11,2.0,40.0,9,0.6024575432929982,232.0,60.0,57.0,4.785714285714286,1,26.0,0.0,2.6,0.6,0.4,2.2,2.2,2.0,5
131,1,26,3.0,60.0,3,1.6552992200164973,986.0,99.90000000000002,61.75714285714285,16.428571428571427,2,29.166666666666668,0.5,3.0833333333333335,0.5,0.46153846153846156,2.0,3.076923076923077,1.9090909090909092,14
132,67,35,3.0,70.0,1,6.935226092493252,408.0,162.33333333333334,129.0,4.785714285714286,3,35.5,0.5,3.3333333333333335,0.5,0.16666666666666666,2.5,5.0,1.5,6
